TSDone,DocNum,ItemCode,BatchNum,Project,QCScore,Itemcount,Temperature,Brix,PoundsPressure,Color,Discoloration,InsectPresenceFrass,Softness,Bruising,Decay,DehydrationShrivel,AbnormalSoftness,UnhealedCutsSplits,Undersized,Oversized,InsectDamage,Scarring,DocType
 01/04/2017,48410,SUF,476058,TEP,96,150,56,7,0.00,6,0,0,12,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,MXF,476015,TEP,98,150,55,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,HXF,475984,TEP,90,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,HXF,475968,BCN,98,150,55,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,MXF,476030,BCN,90,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,HXF,475983,BCN,98,150,55,0,0.00,0,0,0,4,0,0,0,0,0,0,0,0,7,IM
 01/04/2017,48410,SUP,475894,TEP,85,150,51,7,0.00,6,0,0,15,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,SLT2,475995,TEP,93,150,56,7,0.00,6,0,0,20,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,HXW,476014,TEP,99,150,55,0,0.00,0,0,0,2,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,SUF,476011,TEP,83,150,52,7,0.00,6,0,0,20,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,SUF,476059,TEP,92,150,56,6,0.00,6,0,0,24,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,SUF,476048,TEP,86,150,54,7,0.00,5,0,0,11,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,SUF,476083,TEP,93,150,56,7,0.00,6,0,0,15,0,0,0,0,0,0,0,6,8,IM
 01/04/2017,48410,SLT3,476084,TEP,83,150,51,7,0.00,6,0,0,20,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,RPF,476095,TEP,78,150,53,7,0.00,6,0,0,11,0,0,4,0,0,0,0,9,0,IM
 01/04/2017,48410,SUP,476049,TEP,83,150,51,7,0.00,6,0,0,15,0,0,0,0,0,0,0,0,10,IM
 01/04/2017,48410,RPF,476094,BCN,86,150,53,7,0.00,6,0,0,12,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,SLT2,476051,TEP,81,150,51,7,0.00,6,0,0,18,0,0,0,0,0,0,0,10,10,IM
 01/04/2017,48410,MXF,476033,BCN,97,150,55,0,0.00,0,0,0,4,0,0,0,0,0,0,0,9,0,IM
 01/04/2017,48410,SLT2,476052,TEP,82,150,49,7,0.00,6,0,0,20,0,0,0,0,0,0,0,0,10,IM
 01/04/2017,48410,CXO,476047,BCN,89,150,53,0,0.00,0,0,0,3,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,HXF,475971,TEP,100,150,55,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,CXO,476012,TEP,89,150,53,0,0.00,0,0,0,4,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48410,RPW,476013,TEP,86,150,53,7,0.00,6,0,0,7,0,0,0,0,0,0,0,9,0,IM
 01/04/2017,48410,SUF,476046,BCN,86,150,54,8,0.00,5,0,0,12,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,SUP,476097,TEP,86,150,52,8,0.00,5,0,0,11,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,SUP,475893,TEP,85,150,54,7,0.00,5,0,0,9,0,0,0,0,0,0,0,11,0,IM
 01/04/2017,48411,SUF,476122,TEP,87,150,54,8,0.00,5,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,SUF,475979,TEP,70,150,52,7,0.00,6,0,0,30,0,0,6,0,0,0,0,0,0,IM
 01/04/2017,48411,SUF,476098,TEP,80,150,51,7,0.00,6,0,0,15,0,0,3,0,0,0,0,0,0,IM
 01/04/2017,48411,SUF,476100,TEP,85,150,54,7,0.00,5,0,0,12,0,0,0,0,0,0,0,8,0,IM
 01/04/2017,48411,SUF,476113,TEP,85,150,54,7,0.00,6,0,0,14,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,MXT2,475978,TEP,87,150,52,0,0.00,0,0,0,9,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,MXT2,476099,TEP,83,150,52,0,0.00,0,0,0,17,0,0,0,0,0,0,0,11,0,IM
 01/04/2017,48411,MXT2,476102,BCN,86,150,52,0,0.00,0,0,0,13,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,MXT2,475976,BCN,86,150,52,0,0.00,0,0,0,12,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,MXT3,475970,TEP,85,150,52,0,0.00,0,0,0,12,0,0,0,0,0,0,0,9,0,IM
 01/04/2017,48411,MXT3,476016,TEP,84,150,52,0,0.00,0,0,0,11,0,0,0,0,0,0,0,10,3,IM
 01/04/2017,48411,MXT3,475977,TEP,87,150,52,0,0.00,0,0,0,9,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,MXT3,475975,BCN,85,150,52,0,0.00,0,0,0,10,0,0,0,0,0,0,0,9,0,IM
 01/04/2017,48411,MXT3,476037,BCN,86,150,52,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,6,IM
 01/04/2017,48411,MXT3,475967,BCN,83,150,52,0,0.00,0,0,0,16,0,0,0,0,0,0,0,10,0,IM
 01/04/2017,48411,SUF,475884,BCN,83,150,54,7,0.00,6,0,0,11,0,0,2,0,0,0,0,0,0,IM
 01/04/2017,48412,TOV,476054,MUR,82,150,48,0,0.00,5,16,0,6,0,0,0,0,0,0,0,0,6,IM
 01/04/2017,48412,TOV,475980,MUR,84,150,48,0,0.00,5,16,0,1,0,0,0,0,0,0,0,0,4,IM
 01/04/2017,48411,SLT3,476101,TEP,85,150,51,7,0.00,5,0,0,9,0,0,0,0,0,0,0,0,12,IM
 01/04/2017,48412,TV4,476053,MUR,82,150,48,0,0.00,4,18,0,3,0,0,0,0,0,0,0,0,6,IM
 01/04/2017,48411,SLT2,476107,BCN,87,150,53,6,0.00,6,0,0,4,0,0,0,0,0,0,0,0,12,IM
 01/04/2017,48411,SLT2,476123,TEP,85,150,53,7,0.00,5,0,0,12,0,0,0,0,0,0,0,9,0,IM
 01/04/2017,48411,SLT2,476106,TEP,85,150,52,8,0.00,6,0,0,10,0,0,0,0,0,0,0,0,11,IM
 01/04/2017,48411,CHF,476114,BCN,78,150,48,6,0.00,4,35,0,0,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,SWF,476115,BCN,87,150,52,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,CHT,476116,BCN,85,150,51,7,0.00,0,0,0,8,0,0,0,0,0,0,0,15,0,IM
 01/04/2017,48411,SUG,476117,BCN,75,150,52,0,0.00,0,0,0,0,0,0,0,0,0,0,0,150,0,IM
 01/04/2017,48411,SUG,476108,BCN,75,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,150,0,IM
 01/04/2017,48411,SNO,476112,BCN,83,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,100,0,IM
 01/04/2017,48411,SNO,475966,BCN,89,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,43,24,IM
 01/04/2017,48411,HOF,476121,TEP,86,150,50,7,0.00,0,0,0,8,0,0,0,0,0,0,0,11,0,IM
 01/04/2017,48411,ENG,476111,BCN,90,150,55,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/04/2017,48411,SNO,475974,BCN,72,150,50,0,0.00,0,10,0,0,0,0,0,0,0,0,0,150,0,IM
 01/04/2017,278432,PBM,476277,DCN,63,150,51,0,0.00,0,0,0,30,0,14,0,0,0,0,0,0,25,PO
 01/05/2017,277969,CHEB,476318,DCN,73,150,51,0,0.00,0,0,0,0,0,0,0,0,8,0,0,22,0,PO
 01/05/2017,278592,CHEB,476324,DCN,85,150,49,0,0.00,4,0,0,0,0,0,3,0,0,0,0,0,0,PO
 01/05/2017,278592,SUB,476325,DCN,90,150,50,0,0.00,4,1,0,0,0,0,0,0,0,0,0,0,0,PO
 01/05/2017,48425,SUF,476279,BCN,78,150,53,6,0.00,5,3,0,6,0,0,0,3,2,0,0,0,3,IM
 01/05/2017,48425,SUF,476293,BCN,100,150,55,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,SUF,476222,BCN,82,150,54,7,0.00,6,0,0,10,0,0,3,0,0,0,0,0,0,IM
 01/05/2017,48425,HXF,476139,BCN,86,150,51,0,0.00,0,0,0,11,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,HXF,476162,BCN,88,150,49,0,0.00,0,0,0,4,0,0,0,0,0,0,0,7,0,IM
 01/05/2017,48425,HXF,476138,BCN,80,150,49,0,0.00,0,0,0,4,0,0,0,0,3,0,0,20,0,IM
 01/05/2017,48425,SLT2,476292,BCN,84,150,53,6,0.00,5,6,0,10,0,0,0,0,0,0,0,3,0,IM
 01/05/2017,48425,SLT2,476281,BCN,92,150,55,7,0.00,6,0,0,20,0,0,0,0,0,0,0,11,0,IM
 01/05/2017,48425,SLT2,476221,BCN,85,150,52,7,0.00,5,0,0,12,0,0,0,0,0,0,0,6,0,IM
 01/05/2017,48425,SLT2,476286,BCN,85,150,54,6,0.00,6,0,0,14,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,SLT2,476291,BCN,92,150,55,7,0.00,5,0,0,20,0,0,0,0,0,0,0,10,0,IM
 01/05/2017,48425,MXT2,476164,BCN,96,150,55,0,0.00,0,0,0,6,0,0,0,0,0,0,0,13,0,IM
 01/05/2017,48425,MXT2,476140,BCN,85,150,50,0,0.00,0,0,0,6,0,0,2,0,0,0,0,0,0,IM
 01/05/2017,48425,MXT2,476163,BCN,85,150,54,0,0.00,0,0,0,6,0,0,2,0,0,0,0,0,0,IM
 01/05/2017,48425,SLT3,476275,BCN,77,150,51,7,0.00,6,0,0,30,0,0,2,0,0,0,0,0,0,IM
 01/05/2017,48425,SLT3,476276,BCN,87,150,49,6,0.00,6,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,SLT3,476276,BCN,87,150,49,6,0.00,6,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,MXT3,476220,BCN,90,150,53,6,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,MXT3,476219,BCN,97,150,55,0,0.00,0,0,0,0,0,0,0,0,0,0,0,19,0,IM
 01/05/2017,48425,ZBF,476261,TEP,90,50,46,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,20,IM
 01/05/2017,48425,MXT3,476217,BCN,92,150,56,0,0.00,0,0,0,10,0,0,3,0,0,0,0,0,0,IM
 01/05/2017,48425,MXT3,476218,BCN,83,150,50,0,0.00,0,0,0,10,0,0,2,0,0,0,0,0,0,IM
 01/05/2017,48425,ZGM,476263,TEP,98,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,15,IM
 01/05/2017,48425,SNO,476160,BCN,74,150,49,0,0.00,0,36,0,0,0,0,0,0,0,0,0,86,0,IM
 01/05/2017,48425,SNO,476161,BCN,76,150,49,0,0.00,0,43,0,0,0,0,0,0,0,0,0,55,0,IM
 01/05/2017,48425,ENG,476266,BCN,75,150,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,150,0,IM
 01/05/2017,48425,CXO,476280,BCN,90,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,SUF,476290,TEP,84,150,50,6,0.00,5,0,0,9,0,0,0,0,0,0,0,18,3,IM
 01/05/2017,48425,SUF,476278,TEP,83,150,54,6,0.00,5,0,0,0,0,0,0,0,3,0,0,8,7,IM
 01/05/2017,48425,HOF,476289,TEP,87,150,48,8,0.00,6,0,0,4,0,0,0,0,0,0,0,8,0,IM
 01/05/2017,48425,HXF,476141,TEP,84,150,49,0,0.00,0,0,0,12,0,0,0,0,0,0,0,5,6,IM
 01/05/2017,48425,HXF,476165,TEP,87,150,53,0,0.00,0,0,0,4,0,0,0,0,0,0,0,0,9,IM
 01/05/2017,48425,HXF,476142,TEP,86,150,50,0,0.00,0,0,0,11,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,CXO,476284,TEP,89,150,50,0,0.00,0,0,0,4,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,SLT2,476216,TEP,84,150,53,6,0.00,5,0,0,10,0,0,0,0,0,0,0,15,0,IM
 01/05/2017,48425,SLT2,476285,TEP,83,150,54,6,0.00,5,0,0,16,0,0,0,0,0,0,0,0,13,IM
 01/05/2017,48425,SLT2,476282,TEP,87,150,55,7,0.00,6,0,0,30,0,0,1,0,0,0,0,10,0,IM
 01/05/2017,48425,SLT3,476273,TEP,81,150,51,7,0.00,6,0,0,28,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,SLT3,476274,TEP,87,150,54,6,0.00,5,0,0,0,0,0,0,0,0,0,0,19,0,IM
 01/05/2017,48425,MXT2,476283,TEP,96,100,55,0,0.00,0,0,0,8,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,MXT2,476166,TEP,97,150,57,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,MXT3,476213,TEP,86,150,52,0,0.00,0,0,0,11,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,MXT2,476143,TEP,83,150,49,0,0.00,0,0,0,10,0,0,0,2,0,0,0,0,0,IM
 01/05/2017,48425,MXT3,476212,TEP,87,150,56,0,0.00,0,0,0,20,0,0,4,0,0,0,0,0,0,IM
 01/05/2017,48425,SNO,476267,BCN,68,150,48,0,0.00,0,20,0,0,0,0,0,0,0,0,0,150,0,IM
 01/05/2017,48425,ZGF,476264,BCN,95,50,46,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,11,IM
 01/05/2017,48425,ZGF,476262,TEP,96,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,22,IM
 01/05/2017,48426,TOV,476288,MUR,87,150,54,0,0.00,5,10,0,0,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48426,TV4,476287,MUR,87,150,49,0,0.00,5,8,0,0,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48425,MXT2,476167,TEP,81,150,51,6,0.00,5,0,0,8,0,0,4,0,0,0,0,0,0,IM
 01/05/2017,48425,MXT3,476214,TEP,93,150,55,6,0.00,5,0,0,11,0,0,0,0,0,0,0,22,0,IM
 01/05/2017,48425,MXT3,476215,TEP,87,150,53,6,0.00,5,0,0,0,0,0,0,0,0,0,0,18,0,IM
 01/05/2017,48427,CHF,476017,SJD,82,150,48,7,0.00,6,0,0,10,0,0,0,0,0,0,0,30,0,IM
 01/05/2017,48427,CHF,476074,SJD,79,150,53,6,0.00,5,0,0,14,0,0,0,0,4,0,0,0,0,IM
 01/05/2017,48427,CHF,476075,SJD,85,150,54,6,0.00,5,0,0,12,0,0,0,0,0,0,0,5,3,IM
 01/05/2017,48427,CHF,476078,SJD,88,150,54,7,0.00,5,0,0,6,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48427,CHT3,476077,SJD,87,150,49,6,0.00,5,0,0,9,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48427,CHT3,476076,SJD,79,150,50,6,0.00,5,0,0,14,0,0,0,0,4,0,0,0,0,IM
 01/05/2017,48427,SUF,476073,SJD,68,150,48,6,0.00,6,0,0,20,0,0,9,0,0,0,0,0,0,IM
 01/05/2017,48427,SUF,476070,SJD,78,150,50,6,0.00,5,0,0,22,0,0,0,3,0,0,0,0,0,IM
 01/05/2017,48427,SUF,476071,SJD,65,150,49,6,0.00,6,0,0,30,0,0,9,0,0,0,0,0,0,IM
 01/05/2017,48427,SUF,476072,SJD,59,150,50,6,0.00,5,0,0,14,0,0,6,4,5,0,0,8,3,IM
 01/05/2017,48427,SUF,476069,SJD,59,150,48,6,0.00,5,0,0,23,0,0,4,9,0,0,0,0,12,IM
 01/05/2017,48427,SLT2,476079,SJD,62,150,50,7,0.00,6,0,0,70,0,0,3,0,0,0,0,0,0,IM
 01/05/2017,48427,SLT2,476019,SJD,64,150,46,7,0.00,6,0,0,49,0,0,4,0,0,0,0,15,0,IM
 01/05/2017,48427,SLT2,476020,SJD,48,150,49,7,0.00,6,0,0,70,0,0,11,0,0,0,0,0,0,IM
 01/05/2017,48427,SLT2,476021,SJD,67,150,47,7,0.00,6,0,0,45,0,0,3,0,0,0,0,20,0,IM
 01/05/2017,48427,SLT2,476022,SJD,62,150,49,7,0.00,6,0,0,45,0,0,8,0,0,0,0,0,0,IM
 01/05/2017,48427,SLT2,476023,SJD,62,150,48,5,0.00,5,0,0,19,0,0,9,3,0,0,0,0,7,IM
 01/05/2017,48427,SLT2,476024,SJD,66,150,49,7,0.00,6,0,0,38,0,0,5,0,0,0,0,20,0,IM
 01/05/2017,48427,SLT2,476025,SJD,70,150,49,5,0.00,5,32,0,23,0,0,0,0,0,0,0,0,9,IM
 01/05/2017,48427,SLT2,476018,SJD,52,150,48,6,0.00,6,0,0,80,0,0,3,0,1,0,0,30,0,IM
 01/05/2017,48427,PAD,476039,SJD,68,150,48,0,0.00,0,95,0,0,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48427,PAD,476039,SJD,68,150,48,0,0.00,0,95,0,0,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48427,ZUF,476029,SJD,98,100,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,10,IM
 01/05/2017,48427,ZUX,476027,SJD,98,100,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,10,IM
 01/05/2017,48427,ZUM,476032,SJD,99,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,4,IM
 01/05/2017,48427,ZUM,476031,SJD,72,150,50,0,0.00,0,60,0,0,0,0,0,0,0,0,0,0,51,IM
 01/05/2017,48427,ZUF,476028,SJD,92,150,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,49,IM
 01/05/2017,48427,ZUX,476026,SJD,95,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,30,IM
 01/05/2017,48427,POB,476042,SJD,99,100,48,0,0.00,0,2,0,0,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48427,PPX,476035,SJD,80,50,50,0,0.00,0,20,0,0,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48427,PPM,476038,SJD,83,100,48,0,0.00,0,0,0,0,0,0,7,0,0,0,0,0,0,IM
 01/05/2017,48427,PPF,476034,SJD,78,150,47,0,0.00,0,0,0,0,0,0,13,0,0,0,0,0,2,IM
 01/05/2017,48427,SBF,476040,SJD,96,100,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,16,IM
 01/05/2017,48427,POB,476043,SJD,99,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,8,IM
 01/05/2017,48427,ANA,476044,SJD,95,150,47,0,0.00,0,15,0,0,0,0,0,0,0,0,0,0,0,IM
 01/05/2017,48427,JAB,476045,SJD,91,150,50,0,0.00,0,15,0,0,0,0,0,0,0,0,0,0,26,IM
 01/05/2017,48427,SWF,476082,SJD,83,150,48,5,0.00,0,0,0,10,0,0,2,0,0,0,0,0,0,IM
 01/05/2017,48427,MXT2,476080,SJD,94,150,55,0,0.00,0,0,0,16,0,0,0,0,0,0,0,4,0,IM
 01/05/2017,48427,MXT2,476081,SJD,92,150,55,0,0.00,0,0,0,8,0,0,3,0,0,0,0,3,0,IM
 01/05/2017,48427,SBM,476041,SJD,94,50,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,12,IM
 01/06/2017,278714,GBN,476461,DCN,84,150,48,0,0.00,0,27,0,0,0,2,0,0,0,0,0,0,23,PO
 01/06/2017,278714,GBN,476461,DCN,74,150,48,0,0.00,0,46,0,0,0,4,0,0,0,0,0,0,23,PO
 01/06/2017,48447,SUB,475766,SJD,57,150,49,7,0.00,6,0,0,30,0,0,12,0,2,0,0,0,0,IM
 01/06/2017,48447,SUB,475765,SJD,72,150,50,0,0.00,0,0,0,30,0,0,3,0,0,0,0,20,0,IM
 01/06/2017,48447,CHF,475768,SJD,82,150,48,7,0.00,5,0,0,19,0,0,0,0,0,0,0,12,0,IM
 01/06/2017,48447,CHF,475769,SJD,83,150,51,6,0.00,5,0,0,12,0,1,0,0,0,0,0,8,0,IM
 01/06/2017,48447,CHF,475770,SJD,85,150,51,7,0.00,5,0,0,13,0,0,0,0,0,0,0,0,6,IM
 01/06/2017,48447,CHF,475767,SJD,83,150,50,7,0.00,6,0,0,12,0,0,2,0,0,0,0,0,0,IM
 01/06/2017,48447,CHW,475771,SJD,79,150,51,6,0.00,5,0,0,14,0,0,3,0,0,0,0,0,8,IM
 01/06/2017,48447,CHT,475772,SJD,77,150,50,7,0.00,6,0,0,25,0,0,3,0,0,0,0,0,0,IM
 01/06/2017,48447,CHT3,475774,SJD,73,150,50,7,0.00,6,0,0,30,0,0,4,0,0,0,0,0,0,IM
 01/06/2017,48447,CHT3,475773,SJD,83,150,51,6,0.00,5,0,0,14,0,0,0,0,0,0,0,13,0,IM
 01/06/2017,48447,SUP,475776,SJD,69,150,50,8,0.00,6,0,0,21,0,0,6,0,0,0,0,11,12,IM
 01/06/2017,48447,SUP,475775,SJD,61,150,50,7,0.00,6,0,0,28,0,0,9,0,0,0,0,12,13,IM
 01/06/2017,48447,SLT2,475784,SJD,68,150,48,7,0.00,6,0,0,55,0,0,0,0,0,0,0,20,0,IM
 01/06/2017,48447,SUF,475777,SJD,67,150,50,6,0.00,6,0,0,27,0,0,7,0,0,0,0,12,0,IM
 01/06/2017,48447,SLT2,475786,SJD,68,150,48,7,0.00,6,0,0,45,0,0,3,0,0,0,0,15,0,IM
 01/06/2017,48447,SUW,475779,SJD,73,150,50,8,0.00,6,0,0,22,0,0,5,0,0,0,0,0,11,IM
 01/06/2017,48447,SLT2,475785,SJD,60,150,48,0,0.00,0,0,0,65,0,0,3,0,0,0,0,23,0,IM
 01/06/2017,48447,SLT2,475787,SJD,55,150,49,7,0.00,6,0,0,95,0,0,2,0,0,0,0,0,0,IM
 01/06/2017,48447,SLT2,475788,SJD,57,150,48,7,0.00,6,0,0,75,0,1,4,0,0,0,0,0,0,IM
 01/06/2017,48447,SLT2,475790,SJD,61,150,52,7,0.00,6,0,0,70,0,0,2,0,0,0,0,15,0,IM
 01/06/2017,48447,HXF,475792,SJD,58,150,49,0,0.00,0,0,0,55,0,0,8,0,0,0,0,0,0,IM
 01/06/2017,48447,SUW,475780,SJD,66,150,50,6,0.00,6,0,0,24,0,0,7,0,0,0,0,11,16,IM
 01/06/2017,48447,SUW,475781,SJD,71,150,50,7,0.00,6,0,0,27,0,0,4,0,0,0,0,11,9,IM
 01/06/2017,48447,MXW,475791,SJD,75,150,50,0,0.00,0,0,0,20,0,0,5,0,0,0,0,0,0,IM
 01/06/2017,48447,MXW,475791,SJD,75,150,50,0,0.00,0,0,0,20,0,0,5,0,0,0,0,0,0,IM
 01/06/2017,48447,SUW,475782,SJD,72,150,50,7,0.00,6,0,0,35,0,0,4,0,0,0,0,0,0,IM
 01/06/2017,48447,SLT2,475789,SJD,60,150,48,7,0.00,6,0,0,70,0,0,4,0,0,0,0,0,0,IM
 01/06/2017,48447,SUW,475778,SJD,74,150,50,7,0.00,5,0,0,24,0,0,5,0,0,0,0,0,0,IM
 01/06/2017,278433,PBS,476474,DCN,86,150,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,27,PO
 01/06/2017,278433,PBS,476473,DCN,81,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,56,PO
 01/06/2017,278624,DLS,476557,HMO,84,150,54,0,0.00,0,38,0,0,0,0,0,0,0,0,0,0,22,PO
 01/06/2017,278624,DLM,476558,HMO,76,50,54,0,0.00,0,18,0,0,0,0,0,0,0,0,0,0,12,PO
 01/06/2017,278624,KAS,476563,HMO,89,150,57,0,0.00,0,14,0,0,0,0,0,0,0,0,0,0,41,PO
 01/06/2017,278624,KAS,476559,HMO,67,150,52,0,0.00,0,35,0,0,0,0,0,0,0,0,0,0,70,PO
 01/06/2017,278624,KAS,476560,HMO,65,150,50,0,0.00,0,40,0,0,0,0,0,0,0,0,0,0,70,PO
 01/06/2017,278624,KAS,476561,HMO,72,150,50,0,0.00,0,20,0,0,0,0,0,0,0,0,0,0,70,PO
 01/06/2017,278624,KAS,476562,HMO,61,150,52,0,0.00,0,38,0,0,0,0,0,0,0,0,0,0,98,PO
 01/06/2017,278624,SPM,476576,HMO,90,150,55,0,0.00,0,12,0,0,0,0,0,0,0,0,0,0,36,PO
 01/06/2017,278624,SPL,476581,HMO,93,150,55,0,0.00,0,9,0,0,0,0,0,0,0,0,0,0,24,PO
 01/06/2017,278624,SPS,476573,HMO,83,150,50,0,0.00,0,10,0,0,0,0,0,0,0,0,0,0,80,PO
 01/06/2017,278624,KAM,476568,HMO,89,150,57,0,0.00,0,14,0,0,0,0,0,0,0,0,0,0,36,PO
 01/06/2017,278624,SPL,476582,HMO,88,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,70,PO
 01/06/2017,278624,KAL,476570,HMO,94,150,57,0,0.00,0,6,0,0,0,0,0,0,0,0,0,0,27,PO
 01/06/2017,278624,SPXS,476571,HMO,78,150,50,0,0.00,0,10,0,0,0,0,0,0,0,0,0,0,110,PO
 01/06/2017,278624,SPL,476580,HMO,77,150,50,0,0.00,0,15,0,0,0,0,0,0,0,0,0,0,110,PO
 01/06/2017,278624,SPL,476584,HMO,89,150,55,0,0.00,0,16,0,0,0,0,0,0,0,0,0,0,37,PO
 01/06/2017,278624,SPM,476578,HMO,78,150,50,0,0.00,0,10,0,0,0,0,0,0,0,0,0,0,110,PO
 01/06/2017,278624,KAM,476569,HMO,89,150,57,0,0.00,0,15,0,0,0,0,0,0,0,0,0,0,38,PO
 01/06/2017,278624,SPS,476574,HMO,77,150,50,0,0.00,0,10,0,0,0,0,0,0,0,0,0,0,120,PO
 01/06/2017,278624,SPXS,476572,HMO,83,150,55,0,0.00,0,28,0,0,0,0,0,0,0,0,0,0,48,PO
 01/06/2017,278624,KAM,476565,HMO,62,150,50,0,0.00,0,40,0,0,0,0,0,0,0,0,0,0,90,PO
 01/06/2017,278624,SPL,476583,HMO,94,150,55,0,0.00,0,6,0,0,0,0,0,0,0,0,0,0,27,PO
 01/06/2017,278624,SPS,476575,HMO,88,150,55,0,0.00,0,12,0,0,0,0,0,0,0,0,0,0,48,PO
 01/06/2017,278624,SPM,476577,HMO,91,150,55,0,0.00,0,11,0,0,0,0,0,0,0,0,0,0,34,PO
 01/06/2017,278624,KAM,476567,HMO,69,150,50,0,0.00,0,20,0,0,0,0,0,0,0,0,0,0,85,PO
 01/06/2017,278624,KAM,476564,HMO,89,150,57,0,0.00,0,16,0,0,0,0,0,0,0,0,0,0,33,PO
 01/06/2017,278624,KAM,476566,HMO,71,150,50,0,0.00,0,20,0,0,0,0,0,0,0,0,0,0,75,PO
 01/06/2017,278624,SPM,476579,HMO,92,150,55,0,0.00,0,10,0,0,0,0,0,0,0,0,0,0,31,PO
 01/06/2017,48452,SUB,476353,BCN,75,150,48,7,0.00,5,0,0,19,0,0,5,0,0,0,0,0,0,IM
 01/06/2017,48452,SPB,476397,BCN,73,150,56,0,0.00,5,56,0,15,0,0,0,0,0,0,0,20,0,IM
